Sven zwö Levels
BG_grass_freezer.bmp (0.27375, 0.32)
BG_grass_barrel_03.bmp (0.36125, 0.288333)
BG_grass_bush_02.bmp (0.29125, 0.288333)
BG_grass_tires_02.bmp (0.40875, 0.42)
BG_grass_tires_02.bmp (0.4025, 0.388333)
BG_grass_workhorse.bmp (0.34125, 0.36)
BG_grass_stone_04.bmp (0.375, 0.485)
BG_grass_barrel_03.bmp (0.2125, 0.553333)
BG_grass_tirewing_01.bmp (0.55875, 0.621667)
BG_grass_bush_02.bmp (0.15, 0.551667)
BG_grass_bush_02.bmp (0.34875, 0.306667)
BG_grass_tires_02.bmp (0.55625, 0.551667)
BG_grass_stone_02.bmp (0.55125, 0.608333)
BG_grass_bush_01.bmp (0.565, 0.545)
BG_grass_motorbike_01.bmp (0.705, 0.76)
BG_grass_tires_02.bmp (0.26375, 0.218333)
BG_grass_stone_05.bmp (0.25875, 0.156667)
BG_grass_stone_01.bmp (0.26, 0.163333)
BG_grass_tires_03.bmp (0.67625, 0.686667)
BG_grass_stone_01.bmp (0.73875, 0.833333)
BG_grass_stone_04.bmp (0.7025, 0.795)
BG_grass_tires_01.bmp (0.75, 0.346667)
BG_grass_workhorse.bmp (0.7525, 0.313333)
BG_grass_stone_03.bmp (0.75875, 0.411667)
BG_grass_barrel_03.bmp (0.68, 0.22)
BG_grass_stone_04.bmp (0.2775, 0.136667)
BG_grass_tires_02.bmp (0.25875, 0.188333)
BG_grass_stone_01.bmp (0.65625, 0.298333)
BG_grass_stone_04.bmp (0.67, 0.301667)
BG_grass_bush_01.bmp (0.71375, 0.726667)
BG_grass_bush_01.bmp (0.7025, 0.748333)
BG_grass_stone_03.bmp (0.65375, 0.75)
BG_grass_repairshop.bmp (-0.07375, -0.3)
BG_grass_bumper_01.bmp (0.87875, 0.085)
BG_grass_carwreck_02.bmp (0.30125, 0.906667)
BG_grass_tires_03.bmp (0.70875, -0.0433333)
BG_grass_washingmachine.bmp (0.75875, -0.02)
BG_grass_stone_02.bmp (0.8575, 0.0916667)
BG_grass_barrel_02.bmp (0.8575, -0.045)
BG_grass_barrel_03.bmp (0.935, -0.00333333)
BG_grass_bush_02.bmp (0.87625, -0.0116667)
BG_grass_bush_02.bmp (0.35, 0.816667)
BG_grass_tires_03.bmp (0.38, 0.801667)
BG_grass_bush_02.bmp (0.37625, 0.868333)
BG_grass_bush_01.bmp (0.4175, 0.865)
BG_grass_stone_02.bmp (0.25625, 0.435)
BG_grass_bush_01.bmp (0.66125, -0.0466667)
BG_grass_repairshop.bmp (-0.07375, -0.17)
BG_grass_bush_02.bmp (0.42625, -0.0866667)
BG_grass_barrel_03.bmp (0.34625, -0.09)
BG_grass_stone_03.bmp (0.4725, 0.00166667)
BG_grass_carwreck_01.bmp (0.9075, 0.506667)
BG_grass_stone_05.bmp (0.9225, 0.588333)
BG_grass_bush_02.bmp (0.95375, 0.488333)
-------------LOADED LEVEL Grass-------------
BG_grass_carwreck_01.bmp (0.61375, -0.0933333)
BG_grass_carwreck_02.bmp (0.8, 0.0683333)
BG_grass_repairshop.bmp (-0.09875, -0.0666667)
BG_grass_bumper_01.bmp (0.52875, 0.02)
BG_grass_tires_03.bmp (0.56125, -0.07)
BG_grass_stone_02.bmp (0.51, 0.0283333)
BG_grass_tires_02.bmp (0.43625, 0.00833333)
BG_grass_tires_02.bmp (0.4425, -0.0216667)
BG_grass_bush_01.bmp (0.47625, -0.0266667)
BG_grass_tirewing_01.bmp (0.11375, 0.171667)
BG_grass_barrel_03.bmp (0.13875, 0.0683333)
BG_grass_washingmachine.bmp (0.22125, -0.01)
BG_grass_barrel_02.bmp (0.16875, 0.015)
BG_grass_bush_01.bmp (0.18125, 0.0683333)
BG_grass_tires_03.bmp (0.30125, -0.0333333)
BG_grass_tires_03.bmp (0.385, -0.08)
BG_grass_barrel_03.bmp (0.02875, 0.221667)
BG_grass_stone_04.bmp (0.36125, 0.0333333)
BG_grass_tires_03.bmp (-0.045, 0.286667)
BG_grass_freezer.bmp (0.67, 0.785)
BG_grass_motorbike_01.bmp (0.09625, 0.776667)
BG_grass_workhorse.bmp (0.80375, 0.763333)
BG_grass_tires_03.bmp (0.835, 0.736667)
BG_grass_barrel_02.bmp (0.79, 0.813333)
BG_grass_barrel_03.bmp (0.74375, 0.855)
BG_grass_stone_02.bmp (0.6625, 0.926667)
BG_grass_tires_01.bmp (0.23875, 0.883333)
BG_grass_workhorse.bmp (0.8175, 0.861667)
BG_grass_stone_04.bmp (0.7825, 0.941667)
BG_grass_bush_02.bmp (0.80125, 0.915)
BG_grass_tires_03.bmp (0.89625, 0.698333)
BG_grass_bush_02.bmp (0.9, 0.621667)
BG_grass_bush_01.bmp (0.8225, 0.811667)
BG_grass_stone_01.bmp (0.895, 0.811667)
BG_grass_barrel_02.bmp (0.92875, 0.785)
BG_grass_barrel_03.bmp (0.95875, 0.861667)
BG_grass_stone_05.bmp (0.9075, 0.915)
BG_grass_bush_01.bmp (0.94, 0.786667)
BG_grass_tires_02.bmp (0.585, 0.945)
BG_grass_tires_02.bmp (0.58, 0.913333)
BG_grass_bush_01.bmp (0.61125, 0.943333)
BG_grass_tires_03.bmp (0.515, 0.866667)
BG_grass_barrel_01.bmp (0.4575, 0.946667)
BG_grass_bush_02.bmp (0.53, 0.915)
BG_grass_barrel_02.bmp (0.44125, 0.855)
BG_grass_barrel_03.bmp (0.38125, 0.901667)
BG_grass_bush_02.bmp (0.385, 0.896667)
BG_grass_stone_03.bmp (0.32, 0.94)
BG_grass_stone_05.bmp (0.32625, 0.953333)
BG_grass_bush_01.bmp (0.25, 0.825)
BG_grass_tirewing_01.bmp (0.28375, 0.921667)
BG_grass_workhorse.bmp (0.93, 0.196667)
BG_grass_workhorse.bmp (0, 0.663333)
BG_grass_tires_03.bmp (0.20125, 0.921667)
BG_grass_stone_02.bmp (0.1875, 0.875)
BG_grass_barrel_02.bmp (0.14625, 0.801667)
BG_grass_bush_02.bmp (0.04875, 0.735)
BG_grass_carwreck_02.bmp (-0.1025, 0.868333)
BG_grass_barrel_03.bmp (-0.00375, 0.75)
BG_grass_stone_04.bmp (-0.03, 0.841667)
BG_grass_barrel_02.bmp (-0.03125, 0.336667)
BG_grass_stone_05.bmp (0.015, 0.691667)
BG_grass_barrel_03.bmp (-0.02, 0.555)
BG_grass_bush_01.bmp (-0.03, 0.643333)
BG_grass_tires_01.bmp (-0.0625, 0.483333)
BG_grass_bush_02.bmp (-0.06, 0.488333)
BG_grass_barrel_02.bmp (0.90125, 0.136667)
BG_grass_stone_03.bmp (0.91125, 0.3)
BG_grass_bush_01.bmp (0.9475, 0.33)
BG_grass_tires_03.bmp (0.955, 0.353333)
BG_grass_tires_03.bmp (0.97, 0.42)
BG_grass_stone_01.bmp (0.95375, 0.466667)
BG_grass_barrel_03.bmp (0.9675, 0.488333)
BG_grass_barrel_02.bmp (0.95, 0.536667)
BG_grass_bush_01.bmp (0.95, 0.498333)
BG_grass_tires_03.bmp (0.4325, 0.418333)
BG_grass_workhorse.bmp (0.45875, 0.331667)
BG_grass_bush_02.bmp (-0.03375, 0.24)
BG_grass_tires_01.bmp (0.49125, 0.483333)
BG_grass_bush_01.bmp (0.4075, 0.463333)
BG_grass_barrel_02.bmp (0.465, 0.47)
BG_grass_puddle_02.bmp (0.34, 0.558333)
BG_grass_puddle_01.bmp (0.59125, 0.428333)

02 Tulpenfeld
-------------LOADED LEVEL Field-------------
BG_Field_strawbundle_02.bmp (0.44125, -0.08)
BG_Field_strawbundle_02.bmp (0.5425, -0.08)
BG_Field_strawbundle_02.bmp (0.64625, -0.08)
BG_Field_strawbundle_02.bmp (0.7425, -0.08)
BG_Field_strawbundle_02.bmp (0.85, -0.08)
BG_Field_strawbundle_02.bmp (0.94125, -0.08)
BG_Field_strawbundle_03.bmp (0.4, -0.0633333)
BG_Field_strawbundle_03.bmp (0.49375, -0.0633333)
BG_Field_strawbundle_03.bmp (0.5925, -0.0633333)
BG_Field_strawbundle_03.bmp (0.695, -0.0633333)
BG_Field_strawbundle_03.bmp (0.79875, -0.0633333)
BG_Field_strawbundle_03.bmp (0.8975, -0.0633333)
BG_Field_strawbundle_02.bmp (0.43875, -0.0133333)
BG_Field_strawbundle_04.bmp (0.33125, 0.496667)
BG_Field_strawbundle_04.bmp (0.3, 0.515)
BG_Field_strawbundle_04.bmp (0.2925, 0.563333)
BG_Field_strawbundle_04.bmp (0.10375, 0.63)
BG_Field_strawbundle_04.bmp (0.135, 0.648333)
BG_Field_strawbundle_04.bmp (0.1425, 0.696667)
BG_Field_strawbundle_04.bmp (0.1425, 0.23)
BG_Field_strawbundle_04.bmp (0.10375, 0.161667)
BG_Field_strawbundle_04.bmp (0.18125, 0.163333)
BG_Field_strawbundle_04.bmp (0.1625, 0.141667)
BG_Field_strawbundle_02.bmp (0.53, -0.0133333)
BG_Field_strawbundle_02.bmp (0.60875, -0.0133333)
BG_Field_strawbundle_02.bmp (0.705, -0.0133333)
BG_Field_strawbundle_04.bmp (0.03875, 0.163333)
BG_Field_strawbundle_04.bmp (0, 0.181667)
BG_Field_strawbundle_04.bmp (-0.0075, 0.23)
BG_Field_strawbundle_04.bmp (0.38625, 0.896667)
BG_Field_strawbundle_04.bmp (0.35625, 0.871667)
BG_Field_strawbundle_02.bmp (0.8, -0.0133333)
BG_Field_strawbundle_02.bmp (0.8925, -0.0133333)
BG_Field_strawbundle_03.bmp (0.48875, 0.00333333)
BG_Field_strawbundle_03.bmp (0.66125, 0.00333333)
BG_Field_strawbundle_03.bmp (0.94625, 0.00333333)
BG_Field_strawbundle_01.bmp (0.85875, 0.00333333)
BG_Field_strawbundle_01.bmp (0.76125, 0.00333333)
BG_Field_strawbundle_01.bmp (0.5775, 0.00333333)
BG_Field_strawbundle_03.bmp (0.3925, 0.00333333)
BG_Field_strawbundle_02.bmp (0.35125, 0.0533333)
BG_Field_strawbundle_01.bmp (0.4, 0.07)
BG_Field_strawbundle_03.bmp (0.67875, 0.0716667)
BG_Field_strawbundle_02.bmp (0.7225, 0.0533333)
BG_Field_strawbundle_03.bmp (0.76625, 0.07)
BG_Field_strawbundle_02.bmp (0.80375, 0.0516667)
BG_Field_strawbundle_01.bmp (0.8475, 0.07)
BG_Field_strawbundle_02.bmp (0.87625, 0.0533333)
BG_Field_strawbundle_01.bmp (0.92625, 0.07)
BG_Field_strawbundle_03.bmp (0.41125, 0.136667)
BG_Field_strawbundle_02.bmp (0.9575, 0.0533333)
BG_Field_strawbundle_02.bmp (0.45625, 0.12)
BG_Field_strawbundle_02.bmp (0.54, 0.12)
BG_Field_strawbundle_02.bmp (0.64125, 0.12)
BG_Field_strawbundle_02.bmp (0.7325, 0.12)
BG_Field_strawbundle_02.bmp (0.83125, 0.12)
BG_Field_strawbundle_02.bmp (0.9175, 0.12)
BG_Field_strawbundle_01.bmp (0.50625, 0.136667)
BG_Field_strawbundle_03.bmp (0.59375, 0.136667)
BG_Field_strawbundle_01.bmp (0.695, 0.136667)
BG_Field_strawbundle_01.bmp (0.8825, 0.136667)
BG_Field_strawbundle_03.bmp (0.7875, 0.136667)
BG_Field_strawbundle_01.bmp (0.9675, 0.136667)
BG_Field_strawbundle_01.bmp (0.455, 0.203333)
BG_Field_strawbundle_02.bmp (0.49125, 0.186667)
BG_Field_strawbundle_02.bmp (0.59875, 0.186667)
BG_Field_strawbundle_02.bmp (0.69875, 0.186667)
BG_Field_strawbundle_02.bmp (0.785, 0.186667)
BG_Field_strawbundle_02.bmp (0.89, 0.186667)
BG_Field_strawbundle_02.bmp (0.7525, 0.253333)
BG_Field_strawbundle_02.bmp (0.8575, 0.253333)
BG_Field_strawbundle_02.bmp (0.94, 0.253333)
BG_Field_strawbundle_02.bmp (0.79625, 0.32)
BG_Field_strawbundle_03.bmp (0.85125, 0.336667)
BG_Field_strawbundle_02.bmp (0.7425, 0.386667)
BG_Field_strawbundle_02.bmp (0.89625, 0.32)
BG_Field_strawbundle_03.bmp (0.94875, 0.336667)
BG_Field_strawbundle_02.bmp (0.71625, 0.453333)
BG_Field_strawbundle_03.bmp (0.79375, 0.403333)
BG_Field_strawbundle_02.bmp (0.84625, 0.386667)
BG_Field_strawbundle_02.bmp (0.755, 0.52)
BG_Field_strawbundle_01.bmp (0.9, 0.403333)
BG_Field_strawbundle_02.bmp (0.93625, 0.386667)
BG_Field_strawbundle_02.bmp (0.795, 0.586667)
BG_Field_strawbundle_02.bmp (0.8075, 0.453333)
BG_Field_strawbundle_02.bmp (0.8425, 0.653333)
BG_Field_strawbundle_02.bmp (0.9075, 0.453333)
BG_Field_strawbundle_03.bmp (0.54875, 0.203333)
BG_Field_strawbundle_03.bmp (0.65125, 0.203333)
BG_Field_strawbundle_01.bmp (0.75125, 0.203333)
BG_Field_strawbundle_03.bmp (0.84375, 0.203333)
BG_Field_strawbundle_03.bmp (0.945, 0.203333)
BG_Field_strawbundle_03.bmp (0.7075, 0.27)
BG_Field_strawbundle_01.bmp (0.6725, 0.266667)
BG_Field_strawbundle_03.bmp (0.80875, 0.27)
BG_Field_strawbundle_01.bmp (0.90875, 0.27)
BG_Field_strawbundle_03.bmp (0.71125, 0.335)
BG_Field_strawbundle_01.bmp (0.75875, 0.336667)
BG_Field_strawbundle_01.bmp (0.77375, 0.47)
BG_Field_strawbundle_01.bmp (0.9575, 0.47)
BG_Field_strawbundle_03.bmp (0.86125, 0.47)
BG_Field_strawbundle_02.bmp (0.8525, 0.52)
BG_Field_strawbundle_02.bmp (0.94875, 0.52)
BG_Field_strawbundle_03.bmp (0.905, 0.536667)
BG_Field_strawbundle_03.bmp (0.8075, 0.536667)
BG_Field_strawbundle_03.bmp (0.71, 0.536667)
BG_Field_strawbundle_01.bmp (0.675, 0.533333)
BG_Field_strawbundle_02.bmp (0.8875, 0.586667)
BG_Field_strawbundle_03.bmp (0.9425, 0.603333)
BG_Field_strawbundle_01.bmp (0.8525, 0.603333)
BG_Field_strawbundle_01.bmp (0.76125, 0.603333)
BG_Field_strawbundle_03.bmp (0.71375, 0.6)
BG_Field_strawbundle_02.bmp (0.7575, 0.653333)
BG_Field_strawbundle_02.bmp (0.9425, 0.653333)
BG_Field_strawbundle_03.bmp (0.89875, 0.67)
BG_Field_strawbundle_01.bmp (0.80875, 0.67)
BG_Field_strawbundle_03.bmp (0.95875, 0.736667)
BG_Field_strawbundle_02.bmp (0.93875, 0.786667)
BG_Field_puddle02.bmp (0.09125, 0.425)
BG_Field_puddle01.bmp (0.79125, 0.548333)
BG_Field_strawbundle_04.bmp (0.06375, 0.141667)
-------------LOADED LEVEL Field-------------
BG_Field_strawbundle_04.bmp (0.75375, -0.103333)
BG_Field_puddle02.bmp (0.09125, 0.425)
BG_Field_strawbundle_04.bmp (0.785, -0.085)
BG_Field_puddle01.bmp (0.8375, 0.55)
BG_Field_strawbundle_04.bmp (0.8, -0.0366667)
BG_Field_strawbundle_04.bmp (0.835, -0.0183333)
BG_Field_strawbundle_04.bmp (0.8425, 0.03)
BG_Field_strawbundle_04.bmp (0.90375, 0.0966667)
BG_Field_strawbundle_04.bmp (0.935, 0.115)
BG_Field_strawbundle_04.bmp (0.9425, 0.163333)
BG_Field_strawbundle_04.bmp (0.83125, 0.363333)
BG_Field_strawbundle_04.bmp (0.8, 0.381667)
BG_Field_strawbundle_04.bmp (0.785, 0.43)
BG_Field_strawbundle_04.bmp (0.75, 0.448333)
BG_Field_strawbundle_04.bmp (0.7425, 0.496667)
BG_Field_strawbundle_04.bmp (0.33125, 0.496667)
BG_Field_strawbundle_04.bmp (0.3, 0.515)
BG_Field_strawbundle_04.bmp (0.2925, 0.563333)
BG_Field_strawbundle_04.bmp (0.10375, 0.63)
BG_Field_strawbundle_04.bmp (0.135, 0.648333)
BG_Field_strawbundle_04.bmp (0.1425, 0.696667)
BG_Field_strawbundle_04.bmp (0.1425, 0.23)
BG_Field_strawbundle_04.bmp (0.10375, 0.161667)
BG_Field_strawbundle_04.bmp (0.18125, 0.163333)
BG_Field_strawbundle_04.bmp (0.1625, 0.141667)
BG_Field_strawbundle_04.bmp (0.50375, -0.103333)
BG_Field_strawbundle_04.bmp (0.55, -0.126667)
BG_Field_strawbundle_04.bmp (0.58125, -0.103333)
BG_Field_strawbundle_04.bmp (0.03875, 0.163333)
BG_Field_strawbundle_04.bmp (0, 0.181667)
BG_Field_strawbundle_04.bmp (-0.0075, 0.23)
BG_Field_strawbundle_04.bmp (0.38625, 0.896667)
BG_Field_strawbundle_04.bmp (0.35625, 0.871667)
BG_Field_strawbundle_04.bmp (0.06625, 0.141667)
-------------LOADED LEVEL Field-------------
BG_Field_strawball_03.bmp (0.2, 0.4)
BG_Field_strawbundle_01.bmp (0.3575, 0.136667)
BG_Field_scarecrow.bmp (0.1875, 0.388333)
BG_Field_strawball_02.bmp (0.56125, 0.145)
BG_Field_strawball_03.bmp (0.4, -0.0666667)
BG_Field_strawball_03.bmp (0.7, 0.933333)
BG_Field_strawbundle_02.bmp (0.9575, 0.0533333)
BG_Field_strawbundle_01.bmp (0.9725, 0.00333333)
BG_Field_strawbundle_03.bmp (0.92875, 0.00666667)
BG_Field_strawbundle_02.bmp (0.93, -0.0816667)
BG_Field_strawbundle_03.bmp (0.8825, -0.06)
BG_Field_strawbundle_02.bmp (0.835, -0.0833333)
BG_Field_strawbundle_03.bmp (0.65125, -0.0666667)
BG_Field_strawbundle_02.bmp (0.59125, -0.085)
BG_Field_strawbundle_03.bmp (0.55, -0.0633333)
BG_Field_puddle02.bmp (0.6425, 0.491667)
BG_Field_strawbundle_02.bmp (0.35875, -0.085)
BG_Field_strawbundle_03.bmp (0.31, -0.0633333)
BG_Field_strawbundle_02.bmp (0.25625, -0.0816667)
BG_Field_strawbundle_03.bmp (0.2125, -0.065)
BG_Field_strawbundle_03.bmp (0.155, -0.0633333)
BG_Field_strawbundle_02.bmp (0.11, -0.0816667)
BG_Field_strawbundle_03.bmp (0.055, -0.06)
BG_Field_strawbundle_03.bmp (0.00625, -0.0633333)
BG_Field_puddle02.bmp (0.34, 0.693333)
BG_Field_strawbundle_03.bmp (0.5775, 0.005)
BG_Field_strawbundle_01.bmp (0.54375, 0.00166667)
BG_Field_strawbundle_03.bmp (0.3525, 0.00833333)
BG_Field_strawbundle_01.bmp (0.31625, 0.005)
BG_Field_strawbundle_03.bmp (0.26875, 0.00833333)
BG_Field_strawbundle_03.bmp (0.225, 0.005)
BG_Field_strawbundle_02.bmp (0.1725, -0.0133333)
BG_Field_strawbundle_03.bmp (0.1275, 0.00333333)
BG_Field_strawbundle_02.bmp (0.0725, -0.0133333)
BG_Field_strawbundle_03.bmp (0.35875, 0.07)
BG_Field_strawbundle_02.bmp (0.30375, 0.0533333)
BG_Field_strawbundle_02.bmp (0.0525, 0.05)
BG_Field_strawbundle_02.bmp (0.00125, 0.0533333)
BG_Field_strawbundle_02.bmp (-0.0075, 0.12)
BG_Field_strawbundle_02.bmp (0.7075, 0.186667)
BG_Field_strawbundle_03.bmp (0.75625, 0.203333)
BG_Field_strawbundle_02.bmp (0.42375, 0.185)
BG_Field_strawbundle_02.bmp (0.3975, 0.12)
BG_Field_strawbundle_02.bmp (0.36875, 0.186667)
BG_Field_strawbundle_01.bmp (0.31875, 0.27)
BG_Field_strawbundle_02.bmp (0.3525, 0.253333)
BG_Field_strawbundle_03.bmp (0.40875, 0.27)
BG_Field_strawbundle_02.bmp (0.46, 0.253333)
BG_Field_strawbundle_01.bmp (0.51375, 0.27)
BG_Field_strawbundle_03.bmp (0.45625, 0.136667)
BG_Field_strawbundle_03.bmp (0.645, 0.273333)
BG_Field_strawbundle_01.bmp (0.69, 0.27)
BG_Field_strawbundle_02.bmp (0.72375, 0.253333)
BG_Field_strawbundle_03.bmp (0.7775, 0.27)
BG_Field_strawbundle_01.bmp (0.45375, 0.336667)
BG_Field_strawbundle_02.bmp (0.49, 0.32)
BG_Field_strawbundle_03.bmp (0.54375, 0.336667)
BG_Field_strawbundle_02.bmp (0.58875, 0.32)
BG_Field_strawbundle_02.bmp (0.69125, 0.32)
BG_Field_strawbundle_02.bmp (0.78125, 0.32)
BG_Field_strawbundle_03.bmp (0.6425, 0.336667)
BG_Field_strawbundle_01.bmp (0.745, 0.336667)
BG_Field_strawbundle_02.bmp (0.54125, 0.386667)
BG_Field_strawbundle_02.bmp (0.625, 0.386667)
BG_Field_strawbundle_02.bmp (0.7325, 0.386667)
BG_Field_strawbundle_01.bmp (0.78125, 0.403333)
BG_Field_strawbundle_03.bmp (0.68, 0.403333)
BG_Field_strawbundle_03.bmp (0.4875, 0.403333)
BG_Field_strawbundle_01.bmp (0.59125, 0.403333)
BG_Field_strawbundle_02.bmp (0.5975, 0.453333)
BG_Field_strawbundle_02.bmp (0.7, 0.453333)
BG_Field_strawbundle_03.bmp (0.75625, 0.47)
BG_Field_strawbundle_02.bmp (0.6025, 0.52)
BG_Field_strawbundle_02.bmp (0.7, 0.52)
BG_Field_strawbundle_02.bmp (0.8975, 0.52)
BG_Field_strawbundle_03.bmp (0.655, 0.536667)
BG_Field_strawbundle_03.bmp (0.95, 0.536667)
BG_Field_strawbundle_01.bmp (0.755, 0.536667)
BG_Field_strawbundle_03.bmp (0.66125, 0.603333)
BG_Field_strawbundle_02.bmp (0.70875, 0.586667)
BG_Field_strawbundle_02.bmp (0.9075, 0.586667)
BG_Field_strawbundle_01.bmp (0.87125, 0.603333)
BG_Field_strawbundle_01.bmp (0.96125, 0.603333)
BG_Field_strawbundle_02.bmp (0.6675, 0.653333)
BG_Field_strawbundle_02.bmp (0.9475, 0.653333)
BG_Field_strawbundle_01.bmp (0.63125, 0.67)
BG_Field_strawbundle_02.bmp (0.60375, 0.72)
BG_Field_strawbundle_02.bmp (0.695, 0.72)
BG_Field_strawbundle_03.bmp (0.55375, 0.736667)
BG_Field_strawbundle_01.bmp (0.65875, 0.736667)
BG_Field_strawbundle_03.bmp (0.945, 0.736667)
BG_Field_strawbundle_02.bmp (0.65375, 0.786667)
BG_Field_strawbundle_02.bmp (0.845, 0.786667)
BG_Field_strawbundle_02.bmp (0.9475, 0.786667)
BG_Field_strawbundle_03.bmp (0.60625, 0.803333)
BG_Field_strawbundle_01.bmp (0.7075, 0.803333)
BG_Field_strawbundle_03.bmp (0.8975, 0.803333)
BG_Field_strawbundle_02.bmp (0.5875, 0.853333)
BG_Field_strawbundle_02.bmp (0.6875, 0.853333)
BG_Field_strawbundle_02.bmp (0.8875, 0.853333)
BG_Field_strawbundle_01.bmp (0.64625, 0.87)
BG_Field_strawbundle_03.bmp (0.945, 0.87)
BG_Field_strawbundle_02.bmp (0.53625, 0.92)
BG_Field_strawbundle_02.bmp (0.63375, 0.92)
BG_Field_strawbundle_02.bmp (0.94625, 0.92)
BG_Field_strawbundle_01.bmp (0.59625, 0.936667)
BG_Field_strawbundle_03.bmp (0.9, 0.936667)
BG_Field_strawbundle_02.bmp (0.38375, 0.586667)
BG_Field_strawbundle_03.bmp (0.33875, 0.603333)
BG_Field_strawbundle_02.bmp (0.29, 0.586667)
BG_Field_strawbundle_02.bmp (-0.01125, 0.586667)
BG_Field_strawbundle_02.bmp (0.24, 0.653333)
BG_Field_strawbundle_02.bmp (0.13875, 0.653333)
BG_Field_strawbundle_01.bmp (0.29875, 0.67)
BG_Field_strawbundle_03.bmp (0.1925, 0.67)
BG_Field_strawbundle_03.bmp (0, 0.67)
BG_Field_strawbundle_02.bmp (0.18375, 0.72)
BG_Field_strawbundle_02.bmp (0.09625, 0.72)
BG_Field_strawbundle_02.bmp (-0.0025, 0.72)
BG_Field_strawbundle_01.bmp (0.15, 0.736667)
BG_Field_strawbundle_03.bmp (0.0475, 0.736667)
BG_Field_strawbundle_03.bmp (-0.01625, 0.803333)
BG_Field_strawbundle_02.bmp (0.03, 0.786667)
BG_Field_strawbundle_02.bmp (-0.0275, 0.853333)
BG_Field_strawbundle_01.bmp (0.27, 0.87)
BG_Field_strawbundle_02.bmp (0.21625, 0.853333)
BG_Field_strawbundle_03.bmp (0.17, 0.87)
BG_Field_strawbundle_02.bmp (0.2875, 0.92)
BG_Field_strawbundle_02.bmp (0.1825, 0.92)
BG_Field_strawbundle_03.bmp (0.24125, 0.936667)
BG_Field_strawbundle_03.bmp (0.1375, 0.936667)
-------------LOADED LEVEL Field-------------
BG_Field_scarecrow.bmp (0.1875, 0.388333)
BG_Field_strawball_02.bmp (0.5525, 0.131667)
BG_Field_strawball_03.bmp (0.2, 0.4)
BG_Field_strawball_03.bmp (0.4, -0.0666667)
BG_Field_strawball_03.bmp (0.7, 0.933333)
BG_Field_strawbundle_04.bmp (0.53125, 0.03)
BG_Field_strawbundle_04.bmp (0.4925, 0.0966667)
BG_Field_strawbundle_04.bmp (0.505, 0.0483333)
BG_Field_puddle02.bmp (0.29125, 0.69)
BG_Field_puddle01.bmp (0.64, 0.481667)
BG_Field_strawbundle_04.bmp (0.18125, 0.03)
BG_Field_strawbundle_04.bmp (0.15, 0.0483333)
BG_Field_strawbundle_04.bmp (0.1425, 0.0966667)
BG_Field_strawbundle_04.bmp (0.40375, 0.23)
BG_Field_strawbundle_04.bmp (0.435, 0.248333)
BG_Field_strawbundle_04.bmp (0.4425, 0.296667)
BG_Field_strawbundle_04.bmp (0.7425, -0.103333)
BG_Field_strawbundle_04.bmp (0.75375, 0.163333)
BG_Field_strawbundle_04.bmp (0.7725, 0.141667)
BG_Field_strawbundle_04.bmp (0.83125, 0.161667)
BG_Field_strawbundle_04.bmp (0.7925, 0.23)
BG_Field_strawbundle_04.bmp (0.9425, -0.0366667)
BG_Field_strawbundle_04.bmp (0.90375, -0.103333)
BG_Field_strawbundle_04.bmp (0.93375, -0.085)
BG_Field_strawbundle_04.bmp (0.3425, 0.63)
BG_Field_strawbundle_04.bmp (0.35, 0.581667)
BG_Field_strawbundle_04.bmp (0.38125, 0.563333)
BG_Field_strawbundle_04.bmp (0.1425, 0.696667)
BG_Field_strawbundle_04.bmp (0.135, 0.648333)
BG_Field_strawbundle_04.bmp (0.10125, 0.63)
BG_Field_strawbundle_04.bmp (0.085, 0.581667)
BG_Field_strawbundle_04.bmp (0.05375, 0.563333)
BG_Field_strawbundle_04.bmp (0.585, 0.648333)
BG_Field_strawbundle_04.bmp (0.585, 0.696667)
BG_Field_strawbundle_04.bmp (0.55, 0.715)
BG_Field_strawbundle_04.bmp (0.55375, 0.63)
-------------LOADED LEVEL Field-------------
BG_Field_strawball_03.bmp (0.35, 0.6)
BG_Field_strawball_02.bmp (0.7725, 0.398333)
BG_Field_strawbundle_04.bmp (0.88125, 0.363333)
BG_Field_strawbundle_04.bmp (0.75375, 0.296667)
BG_Field_strawbundle_04.bmp (0.785, 0.315)
BG_Field_scarecrow.bmp (0.42, -0.0133333)
BG_Field_strawbundle_04.bmp (0.40375, 0.03)
BG_Field_strawbundle_04.bmp (0.48125, 0.0233333)
BG_Field_strawbundle_02.bmp (0.2425, -0.08)
BG_Field_strawbundle_02.bmp (0.14125, -0.08)
BG_Field_strawbundle_02.bmp (0.05, -0.08)
BG_Field_strawbundle_03.bmp (0.19125, -0.0633333)
BG_Field_strawbundle_03.bmp (0.09625, -0.0633333)
BG_Field_strawbundle_03.bmp (-0.0025, -0.0633333)
BG_Field_strawbundle_02.bmp (0.18875, -0.0133333)
BG_Field_strawbundle_02.bmp (0.1025, -0.0133333)
BG_Field_strawbundle_02.bmp (-0.0125, -0.0133333)
BG_Field_strawbundle_01.bmp (0.155, 0.00333333)
BG_Field_strawbundle_03.bmp (0.06125, 0.00333333)
BG_Field_strawbundle_02.bmp (0.135, 0.0533333)
BG_Field_strawbundle_02.bmp (0.03125, 0.0533333)
BG_Field_strawbundle_01.bmp (0.19, 0.07)
BG_Field_strawbundle_01.bmp (-0.0025, 0.07)
