-------------LOADED LEVEL garden-------------
BG_garden_bush1.bmp (0.1125, 0.848333)
BG_garden_bush1.bmp (0.41875, 0.85)
BG_garden_road1.bmp (-0.1025, 0.925)
BG_garden_bush6.bmp (0.15, 0.763333)
BG_garden_bush1.bmp (0.6625, 0.85)
BG_garden_bush6.bmp (0.4575, 0.766667)
BG_garden_bush1.bmp (0.96625, 0.848333)
BG_garden_bush6.bmp (0.7, 0.765)
BG_garden_puddle2.bmp (0.23875, 0.0816667)
BG_garden_fence1.bmp (0.30625, 0.941667)
BG_garden_fence2.bmp (0.48375, 0.95)
BG_garden_puddle2.bmp (0.4875, 0.148333)
BG_garden_puddle2.bmp (0.69, 0.938333)
-------------LOADED LEVEL garden-------------
BG_garden_puddle1.bmp (0.2875, 0.606667)
BG_garden_field1.bmp (0.02625, 0.29)
BG_garden_field2.bmp (-0.14125, 0.298333)
BG_garden_field3.bmp (0.1325, 0.138333)
BG_garden_field3.bmp (-0.0375, 0.138333)
BG_garden_road1.bmp (0.24125, 0.91)
BG_garden_fence2.bmp (0.59625, 0.851667)
BG_garden_fence5.bmp (0.73625, 0.845)
BG_garden_road1.bmp (0.415, 0.913333)
BG_garden_bush7.bmp (0.75875, 0.85)
BG_garden_field2.bmp (-0.20375, 0.138333)
BG_garden_field2.bmp (0.23125, 0.00333333)
BG_garden_field1.bmp (0.06125, -0.00666667)
BG_garden_field2.bmp (-0.10875, 0.00333333)
BG_garden_fence1.bmp (-0.1425, 0.843333)
BG_garden_fence1.bmp (0.1025, 0.843333)
BG_garden_field3.bmp (0.3075, 0.305)
BG_garden_bush6.bmp (0.475, 0.75)
BG_garden_fence2.bmp (0.2775, 0.85)
BG_garden_bush2.bmp (-0.0675, -0.0616667)
BG_garden_bush1.bmp (0.45375, 0.393333)
BG_garden_bush1.bmp (0.59125, 0.395)
BG_garden_bush1.bmp (0.725, 0.396667)
BG_garden_bush1.bmp (0.86125, 0.4)
BG_garden_house2.bmp (0.78625, 0.79)
BG_garden_field2.bmp (0.41, 0.14)
BG_garden_field3.bmp (0.50625, 0.00833333)
BG_garden_field2.bmp (0.67625, 0.0116667)
BG_garden_field1.bmp (0.5775, 0.133333)
BG_garden_field2.bmp (0.475, 0.306667)
BG_garden_bush1.bmp (-0.06625, 0.388333)
BG_garden_bush1.bmp (0.01625, 0.391667)
BG_garden_bush1.bmp (0.31625, 0.391667)
BG_garden_field3.bmp (0.6425, 0.308333)
BG_garden_field3.bmp (0.7425, 0.148333)
BG_garden_field1.bmp (0.845, 0.00333333)
BG_garden_puddle2.bmp (0.13875, 0.548333)
BG_garden_puddle2.bmp (0.0875, 0.748333)
BG_garden_puddle1.bmp (0.4875, 0.14)
BG_garden_puddle2.bmp (0.74, 0.0816667)
BG_garden_puddle2.bmp (0.3375, 0.015)
BG_garden_puddle1.bmp (0.335, 0.206667)
BG_garden_puddle1.bmp (0.78625, 0.606667)
BG_garden_puddle1.bmp (0.585, 0.74)
BG_garden_puddle2.bmp (0.6375, 0.681667)
BG_garden_puddle2.bmp (0.73875, 0.481667)
BG_garden_puddle2.bmp (0.79, 0.815)
BG_garden_box1.bmp (0.01125, 0.391667)
BG_garden_puddle1.bmp (0.485, 0.54)
BG_garden_puddle1.bmp (0.335, 0.806667)
BG_garden_fence1.bmp (0.41875, 0.843333)
BG_garden_puddle2.bmp (0.3875, 0.681667)
BG_garden_bush1.bmp (-0.12875, 0.835)
BG_garden_road1.bmp (-0.1025, 0.908333)
BG_garden_puddle1.bmp (0.63625, 0.273333)
BG_garden_bush1.bmp (0.1125, 0.833333)
BG_garden_puddle1.bmp (0.535, 0.34)
BG_garden_bush1.bmp (0.43375, 0.835)
BG_garden_bush6.bmp (0.15, 0.75)
BG_garden_puddle2.bmp (0.8875, 0.348333)
BG_garden_puddle1.bmp (0.03625, 0.273333)
BG_garden_puddle2.bmp (0.63875, 0.95)
-------------LOADED LEVEL garden-------------
BG_garden_bush1.bmp (0.2825, 0.165)
BG_garden_house2.bmp (-0.11875, -0.131667)
BG_Garden_lawn04.bmp (0.90875, 0.133333)
BG_garden_fence1.bmp (-0.06375, 0.386667)
BG_garden_fence6.bmp (0.12, 0.406667)
BG_garden_fence5.bmp (0.1975, 0.518333)
BG_garden_fence6.bmp (0.2975, 0.651667)
BG_garden_fence5.bmp (0.3725, 0.741667)
BG_garden_field1.bmp (0.83625, 0.923333)
BG_garden_fence1.bmp (0.62, 0.851667)
BG_garden_fence2.bmp (0.7975, 0.858333)
BG_garden_fence1.bmp (0.93875, 0.85)
BG_garden_house2.bmp (-0.17375, 0.423333)
BG_garden_house1.bmp (0.44125, 0.651667)
BG_garden_bush1.bmp (0.39375, 0.885)
BG_garden_bush7.bmp (0.13625, 0.553333)
BG_garden_bush7.bmp (0.2225, 0.666667)
BG_garden_bush7.bmp (0.30625, 0.775)
BG_garden_box1.bmp (0.8025, 0.863333)
BG_garden_bench1.bmp (-0.03875, 0.706667)
BG_garden_pond.bmp (0.10125, 0.866667)
BG_Garden_lawn01.bmp (0.00875, 0.793333)
BG_Garden_lawn04.bmp (0.17875, 0.791667)
BG_Garden_lawn03.bmp (0.01, 0.933333)
BG_Garden_lawn02.bmp (0.18, 0.931667)
BG_garden_house1.bmp (-0.04625, -0.113333)
BG_garden_fence1.bmp (0.0125, 0.28)
BG_garden_fence2.bmp (-0.12125, 0.288333)
BG_garden_road1.bmp (-0.25625, 0.353333)
BG_garden_road2.bmp (-0.135, 0.361667)
BG_garden_field1.bmp (0.43375, 0.513333)
BG_garden_house2.bmp (0.18, -0.133333)
BG_garden_field2.bmp (0.6025, 0.523333)
BG_garden_deckchair.bmp (0.4975, -0.01)
BG_garden_field3.bmp (0.765, 0.523333)
BG_garden_puddle1.bmp (0.2875, 0.473333)
BG_garden_puddle2.bmp (0.7375, 0.215)
BG_garden_field2.bmp (0.67125, 0.653333)
BG_garden_field3.bmp (0.50375, 0.651667)
BG_garden_field2.bmp (0.33625, 0.653333)
BG_Garden_lawnmower.bmp (0.9175, -0.0466667)
BG_Garden_lawn03.bmp (0.74, 0.04)
BG_Garden_lawn04.bmp (0.63875, -0.095)
BG_Garden_lawn04.bmp (0.95, 0.0183333)
BG_garden_puddle2.bmp (0.89, 0.681667)
Garden_dwarf03.bmp (0.12875, 0.645)
Garden_dwarf04.bmp (0.76875, 0.883333)
-------------LOADED LEVEL garden-------------
BG_garden_house1.bmp (0.80375, -0.113333)
BG_garden_fence2.bmp (0.7025, 0.288333)
BG_garden_house2.bmp (0.6575, -0.131667)
BG_garden_fence5.bmp (0.6075, 0.166667)
BG_garden_fence6.bmp (0.54875, 0.0916667)
BG_garden_fence1.bmp (0.84375, 0.281667)
BG_garden_house2.bmp (0.6825, 0.426667)
BG_garden_bench1.bmp (0.82125, 0.691667)
BG_Garden_lawn01.bmp (0.8825, 0.77)
BG_Garden_lawn03.bmp (0.88375, 0.906667)
BG_garden_fence1.bmp (0.79125, 0.388333)
BG_garden_fence6.bmp (0.97, 0.406667)
BG_garden_fence5.bmp (0.44875, -0.0383333)
BG_garden_fence3.bmp (0.64, 0.39)
BG_garden_fence4.bmp (0.565, 0.521667)
BG_garden_fence3.bmp (0.47625, 0.605)
BG_garden_fence4.bmp (0.4025, 0.735)
BG_garden_fence3.bmp (0.315, 0.813333)
BG_garden_fence4.bmp (0.23875, 0.941667)
BG_garden_fence2.bmp (0.73125, 0.398333)
BG_garden_bush2.bmp (0.65375, 0.435)
BG_garden_bush2.bmp (0.5675, 0.548333)
BG_garden_bush2.bmp (0.48375, 0.661667)
BG_garden_bush2.bmp (0.3975, 0.775)
BG_garden_bush2.bmp (0.3125, 0.888333)
BG_garden_box1.bmp (0.67875, 0.72)
BG_garden_field3.bmp (0.43375, 0.823333)
BG_garden_field3.bmp (0.60125, 0.823333)
BG_garden_field3.bmp (0.33875, 0.956667)
BG_garden_field3.bmp (0.5075, 0.956667)
BG_garden_bush7.bmp (0.455, -0.0616667)
BG_garden_fence1.bmp (0.2075, 0.791667)
BG_garden_fence1.bmp (-0.0475, 0.793333)
BG_garden_road1.bmp (-0.0025, 0.86)
BG_garden_road1.bmp (-0.14125, 0.848333)
BG_garden_fence6.bmp (0.3825, -0.12)
BG_garden_fence2.bmp (0.15125, 0.958333)
BG_garden_road2.bmp (0.32875, 0.61)
BG_garden_road2.bmp (0.52, 0.348333)
BG_garden_road1.bmp (0.69625, 0.341667)
BG_garden_house1.bmp (-0.17625, 0.753333)
BG_Garden_lawn02.bmp (0.32625, 0.566667)
BG_Garden_lawn03.bmp (0.155, 0.566667)
BG_Garden_lawn01.bmp (0.155, 0.428333)
BG_Garden_lawn04.bmp (0.325, 0.426667)
BG_Garden_lawn02.bmp (0.02625, 0.366667)
BG_Garden_lawn04.bmp (0.025, 0.226667)
BG_Garden_lawn03.bmp (-0.145, 0.366667)
BG_Garden_lawn01.bmp (-0.1425, 0.226667)
BG_Garden_lawn03.bmp (0.20625, 0.231667)
BG_Garden_lawn02.bmp (0.375, 0.23)
BG_Garden_lawn04.bmp (0.37375, 0.09)
BG_Garden_lawn01.bmp (0.20625, 0.0916667)
BG_garden_bush4.bmp (0.64625, 0.388333)
BG_garden_bush4.bmp (0.56, 0.501667)
BG_garden_bush4.bmp (0.475, 0.615)
BG_garden_bush4.bmp (0.38875, 0.73)
BG_garden_bush4.bmp (0.2875, 0.858333)
BG_garden_bush5.bmp (0.7, 0.171667)
BG_garden_bush5.bmp (0.745, 0.173333)
BG_garden_bush5.bmp (0.79125, 0.178333)
BG_garden_puddle1.bmp (0.28625, 0.54)
BG_garden_puddle2.bmp (0.3375, 0.215)
BG_garden_puddle2.bmp (-0.015, 0.348333)
BG_garden_bush7.bmp (0.53625, 0.045)
BG_garden_bush7.bmp (0.61875, 0.153333)
Garden_dwarf01.bmp (0.56625, 0.691667)
Garden_dwarf04.bmp (0.57875, 0.681667)
Garden_dwarf02.bmp (0.55125, 0.696667)
-------------LOADED LEVEL furni-------------
BG_furni_wall1.bmp (-0.10375, -0.00833333)
BG_furni_wall2.bmp (0.3175, -0.371667)
BG_furni_wall2.bmp (0.87125, -0.375)
BG_furni_box05.bmp (0.31625, 0.126667)
BG_furni_pallet05.bmp (0.44125, 0.186667)
BG_furni_pallet01.bmp (0.61875, 0.2)
BG_furni_pallet6.bmp (0.71375, 0.68)
BG_furni_box04.bmp (0.56125, 0.275)
BG_furni_box03.bmp (0.345, 0.121667)
BG_furni_colorpot03.bmp (0.78, 0.668333)
BG_furni_colorpot02.bmp (0.7625, 0.7)
BG_furni_pallet01.bmp (0.27, 0.933333)
BG_furni_box03.bmp (0.26, 0.831667)
BG_furni_box04.bmp (0.26125, 0.775)
BG_furni_box02.bmp (0.41, 0.14)
BG_furni_parcel4.bmp (0.29125, 0.75)
BG_furni_shelf1.bmp (-0.07625, 0.6)
BG_furni_box02.bmp (0.40875, 0.563333)
BG_furni_box03.bmp (0.4575, 0.5)
BG_furni_box04.bmp (0.4625, 0.423333)
BG_furni_box01.bmp (0.4075, 0.493333)
BG_furni_box10.bmp (0.575, 0.361667)
BG_furni_box10.bmp (0.55625, 0.326667)
BG_furni_box01.bmp (0.55625, 0.21)
BG_furni_pallet05.bmp (0.88125, 0.67)
BG_furni_box04.bmp (0.815, 0.751667)
BG_furni_box07.bmp (0.82375, 0.726667)
BG_furni_box02.bmp (0.81625, 0.643333)
BG_furni_parcel3.bmp (0.82375, 0.645)
BG_furni_box13.bmp (0.895, 0.788333)
BG_furni_box11.bmp (0.94625, 0.583333)
BG_furni_puddle_02.bmp (0.095, 0.623333)
BG_furni_puddle_01.bmp (0.645, 0.355)
BG_furni_shelf1.bmp (0.54125, 0.8)
BG_furni_box05.bmp (0.585, 0.791667)
BG_furni_shelf4.bmp (0.87875, -0.01)
BG_furni_box06.bmp (0.68375, 0.0533333)
BG_furni_box07.bmp (0.6125, 0.0383333)
BG_furni_box12.bmp (0.6975, -0.00166667)
BG_furni_colorpot01.bmp (0.90125, 0.793333)
-------------LOADED LEVEL furni-------------
BG_furni_wall2.bmp (-0.03375, -0.0933333)
BG_furni_wall2.bmp (0.52, -0.0966667)
BG_furni_box04.bmp (0.45875, 0.29)
BG_furni_box01.bmp (0.5225, 0.286667)
BG_furni_box02.bmp (0.46375, 0.223333)
BG_furni_box03.bmp (0.475, 0.14)
BG_furni_box05.bmp (0.46625, 0.05)
BG_furni_box07.bmp (0.52125, 0.296667)
BG_furni_box09.bmp (0.48625, 0.148333)
BG_furni_box01.bmp (0.52, 0.186667)
BG_furni_box03.bmp (0.47, 0.346667)
BG_furni_box06.bmp (0.4725, 0.345)
BG_furni_shelf1.bmp (0.81625, 0.055)
BG_furni_parcel3.bmp (0.4875, 0.0716667)
BG_furni_box12.bmp (0.4575, 0.353333)
BG_furni_box04.bmp (0.21125, 0.89)
BG_furni_box05.bmp (0.23875, 0.406667)
BG_furni_pallet01.bmp (0.57125, 0.866667)
BG_furni_pallet02.bmp (0.36, 0.838333)
BG_furni_box04.bmp (0.56375, 0.758333)
BG_furni_box05.bmp (0.4475, 0.741667)
BG_furni_shelf4.bmp (0.4375, 0.691667)
BG_furni_shelf2.bmp (0.25375, 0.641667)
BG_furni_box01.bmp (0.2875, 0.563333)
BG_furni_parcel4.bmp (0.33375, 0.458333)
BG_furni_box02.bmp (0.2425, 0.53)
BG_furni_box11.bmp (0.315, 0.411667)
BG_furni_box12.bmp (0.36, 0.541667)
BG_furni_box04.bmp (0.16125, 0.478333)
BG_furni_box12.bmp (0.21125, 0.591667)
BG_furni_box04.bmp (0.16125, 0.425)
BG_furni_box07.bmp (-0.015, 0.308333)
BG_furni_box03.bmp (0.37, 0.696667)
BG_furni_shelf4.bmp (0.6625, 0.293333)
BG_furni_puddle_01.bmp (0.745, 0.555)
BG_furni_puddle_02.bmp (0.0925, 0.756667)
BG_furni_shelf2.bmp (0.88625, 0.785)
BG_furni_box01.bmp (0.905, 0.823333)
BG_furni_box02.bmp (0.94875, 0.775)
BG_furni_colorpot01.bmp (0.25, 0.646667)
BG_furni_colorpot01.bmp (0.23875, 0.628333)
BG_furni_colorpot02.bmp (0.19625, 0.56)
-------------LOADED LEVEL furni-------------
BG_furni_shelf1.bmp (0.83125, 0.0666667)
BG_furni_shelf2.bmp (0.0375, -0.158333)
BG_furni_shelf2.bmp (0.855, 0.691667)
BG_furni_shelf2.bmp (-0.09125, 0.476667)
BG_furni_box01.bmp (0.9425, 0.916667)
BG_furni_pallet02.bmp (-0.095, 0.0433333)
BG_furni_shelf4.bmp (0.215, 0.693333)
BG_furni_shelf4.bmp (0.33875, 0.56)
BG_furni_box02.bmp (0.37125, 0.63)
BG_furni_box12.bmp (0.35875, 0.725)
BG_furni_box03.bmp (0.25875, 0.63)
BG_furni_box04.bmp (0.3625, 0.476667)
BG_furni_box05.bmp (0.5625, 0.693333)
BG_furni_box11.bmp (0.30125, 0.571667)
BG_furni_box01.bmp (0.45875, 0.511667)
BG_furni_parcel4.bmp (0.44, 0.351667)
BG_furni_puddle_01.bmp (0.195, 0.221667)
BG_furni_box10.bmp (0.56, 0.66)
BG_furni_box11.bmp (0.55, 0.738333)
BG_furni_box03.bmp (0.5825, 0.698333)
BG_furni_box07.bmp (0.66625, 0.75)
BG_furni_box02.bmp (0.55875, 0.82)
BG_furni_box02.bmp (0.5175, 0.858333)
BG_furni_box11.bmp (0.47625, 0.876667)
BG_furni_box01.bmp (0.50875, 0.793333)
BG_furni_box11.bmp (0.445, 0.925)
BG_furni_box12.bmp (0.50625, 0.856667)
BG_furni_box04.bmp (0.51625, 0.965)
BG_furni_pallet05.bmp (-0.0275, 0.92)
BG_furni_box12.bmp (0.66375, 0.79)
BG_furni_puddle_02.bmp (0.795, 0.69)
BG_furni_shelf1.bmp (0.6625, -0.153333)
BG_furni_shelf1.bmp (0.49375, -0.375)
BG_furni_box05.bmp (0.91875, -0.0916667)
BG_furni_box09.bmp (0.85375, 0.0266667)
BG_furni_box03.bmp (0.8675, -0.0783333)
BG_furni_shelf6.bmp (0.835, 0.886667)
BG_furni_palm.bmp (0.59, 0.73)
-------------LOADED LEVEL furni-------------
BG_furni_wall1.bmp (-0.03, -0.0483333)
BG_furni_box04.bmp (0.4125, 0.411667)
BG_furni_box05.bmp (0.36, 0.31)
BG_furni_pallet6.bmp (0.36, 0.281667)
BG_furni_box07.bmp (0.3725, 0.283333)
BG_furni_box01.bmp (0.46625, 0.36)
BG_furni_box02.bmp (0.5075, 0.295)
BG_furni_box03.bmp (0.465, 0.228333)
BG_furni_parcel4.bmp (0.44125, 0.181667)
BG_furni_shelf1.bmp (0.51, -0.285)
BG_furni_box07.bmp (0.70875, 0.213333)
BG_furni_shelf5.bmp (0.73125, -0.0133333)
BG_furni_box02.bmp (0.72125, -0.0666667)
BG_furni_box03.bmp (0.66125, -0.025)
BG_furni_parcel3.bmp (0.70875, 0.178333)
BG_furni_shelf1.bmp (0.865, -0.353333)
BG_furni_box11.bmp (0.695, 0.688333)
BG_furni_palm.bmp (0.29875, 0.548333)
BG_furni_mumy.bmp (0.265, 0.751667)
BG_furni_shelf4.bmp (0.1925, 0.913333)
BG_furni_shelf4.bmp (0.06, 0.913333)
BG_furni_shelf4.bmp (0.06, 0.845)
BG_furni_pallet6.bmp (0.21375, 0.746667)
BG_furni_box04.bmp (0.19625, 0.813333)
BG_furni_box07.bmp (0.2075, 0.913333)
BG_furni_colorpot02.bmp (0.1575, 0.836667)
BG_furni_box05.bmp (0.11625, 0.796667)
BG_furni_shelf4.bmp (0.635, 0.493333)
BG_furni_box04.bmp (0.56375, 0.556667)
BG_furni_box04.bmp (0.56375, 0.61)
BG_furni_box10.bmp (0.5675, 0.48)
BG_furni_box02.bmp (0.76, 0.446667)
BG_furni_box02.bmp (0.705, 0.443333)
BG_furni_box03.bmp (0.7225, 0.398333)
BG_furni_box09.bmp (0.605, 0.705)
BG_furni_box10.bmp (0.725, 0.743333)
BG_furni_box01.bmp (0.7625, 0.778333)
BG_furni_box12.bmp (0.6675, 0.705)
BG_furni_box01.bmp (0.15125, 0.76)
-------------LOADED LEVEL furni-------------
BG_furni_wall3.bmp (0.52125, -0.0833333)
BG_furni_pallet01.bmp (0.16625, 0.0166667)
BG_furni_pallet05.bmp (0.06875, 0.133333)
BG_furni_pallet03.bmp (-0.085, 0.433333)
BG_furni_pallet01.bmp (-0.03375, 0.283333)
BG_furni_pallet01.bmp (-0.00375, 0.0166667)
BG_furni_pallet01.bmp (-0.10375, 0.15)
BG_furni_pallet6.bmp (0.1125, 0.881667)
BG_furni_pallet05.bmp (0.26, -0.125)
BG_furni_pallet01.bmp (0.085, -0.111667)
BG_furni_pallet01.bmp (-0.0875, -0.111667)
BG_furni_box04.bmp (-0.01875, 0.135)
BG_furni_box03.bmp (0.01875, 0.246667)
BG_furni_box10.bmp (0.10125, 0.01)
BG_furni_box08.bmp (0.2, -0.0366667)
BG_furni_parcel3.bmp (0.2525, 0.0616667)
BG_furni_pallet6.bmp (0.31375, 0.681667)
BG_furni_pallet6.bmp (0.48625, 0.815)
BG_furni_pallet6.bmp (0.31625, 0.815)
BG_furni_pallet6.bmp (0.3175, 0.948333)
BG_furni_pulley.bmp (0.53625, 0.738333)
BG_furni_box05.bmp (0.32375, 0.865)
BG_furni_box13.bmp (0.50375, 0.821667)
BG_furni_box01.bmp (0.325, 0.816667)
BG_furni_box02.bmp (0.36875, 0.776667)
BG_furni_colorpot03.bmp (0.4225, 0.856667)
BG_furni_palm.bmp (0.14, 0.58)
BG_furni_box14.bmp (0.5475, 0.853333)
BG_furni_box14.bmp (0.5575, 0.821667)
BG_furni_box13.bmp (0.275, 0.866667)
BG_furni_box13.bmp (0.275, 0.941667)
BG_furni_colorpot01.bmp (0.5975, 0.84)
BG_furni_colorpot01.bmp (0.6025, 0.861667)
BG_furni_colorpot01.bmp (0.58625, 0.88)
BG_furni_puddle_02.bmp (0.795, 0.556667)
BG_furni_puddle_01.bmp (0.34625, 0.355)
-------------LOADED LEVEL furni-------------
BG_furni_puddle_01.bmp (0.4975, 0.621667)
BG_furni_puddle_02.bmp (0.745, 0.156667)
BG_furni_parcel4.bmp (0.79, 0.191667)
BG_furni_pallet05.bmp (0.1675, 0.52)
BG_furni_pallet01.bmp (0.16625, 0.381667)
BG_furni_pallet6.bmp (0.615, 0.346667)
BG_furni_pallet6.bmp (0.6225, 0.31)
BG_furni_pallet6.bmp (0.62875, 0.278333)
BG_furni_pallet6.bmp (0.6125, 0.248333)
BG_furni_wall3.bmp (0.69875, -0.116667)
BG_furni_mumy.bmp (0.86375, 0.0133333)
BG_furni_colorpot02.bmp (0.85625, 0.105)
BG_furni_shelf1.bmp (-0.01125, -0.266667)
BG_furni_shelf1.bmp (0.03875, -0.333333)
BG_furni_shelf1.bmp (0.13875, -0.45)
BG_furni_box05.bmp (-0.04125, 0.065)
BG_furni_colorpot02.bmp (0.06625, 0.206667)
BG_furni_box12.bmp (0.10625, 0.203333)
BG_furni_shelf1.bmp (0.33875, -0.4)
BG_furni_box09.bmp (0.36625, -0.015)
BG_furni_box01.bmp (0.52, -0.0466667)
BG_furni_box01.bmp (0.3075, 0.0216667)
BG_furni_box02.bmp (0.38875, -0.025)
BG_furni_box03.bmp (0.21625, 0.01)
BG_furni_colorpot03.bmp (0.26875, 0.0916667)
BG_furni_colorpot01.bmp (0.37125, 0.1)
BG_furni_colorpot01.bmp (0.385, 0.111667)
BG_furni_colorpot01.bmp (0.39375, 0.103333)
BG_furni_colorpot01.bmp (0.38875, 0.09)
BG_furni_shelf2.bmp (0.555, 0.845)
BG_furni_shelf2.bmp (0.675, 0.688333)
BG_furni_shelf2.bmp (0.795, 0.531667)
BG_furni_shelf2.bmp (0.915, 0.375)
BG_furni_shelf2.bmp (0.69375, 0.886667)
BG_furni_shelf2.bmp (0.81375, 0.73)
BG_furni_shelf2.bmp (0.93375, 0.573333)
BG_furni_shelf2.bmp (0.8925, 0.853333)
BG_furni_box03.bmp (0.9025, 0.908333)
BG_furni_box08.bmp (0.74125, 0.885)
BG_furni_box10.bmp (0.76, 0.831667)
BG_furni_box10.bmp (0.71125, 0.898333)
BG_furni_box01.bmp (0.88125, 0.708333)
BG_furni_box11.bmp (0.945, 0.66)
BG_furni_box02.bmp (0.95875, 0.6)
BG_furni_box02.bmp (0.62625, 0.823333)
BG_furni_colorpot01.bmp (0.69, 0.85)
BG_furni_colorpot01.bmp (0.75625, 0.801667)
BG_furni_colorpot01.bmp (0.745, 0.791667)
BG_furni_box08.bmp (0.93625, 0.423333)
BG_furni_box10.bmp (0.92625, 0.411667)
BG_furni_box03.bmp (0.86625, 0.491667)
-------------LOADED LEVEL furni-------------
BG_furni_pallet01.bmp (0.46375, 0.265)
BG_furni_pallet03.bmp (0.565, -0.05)
BG_furni_pallet05.bmp (0.26875, -0.0166667)
BG_furni_pallet05.bmp (0.625, 0.52)
BG_furni_pallet01.bmp (0.3625, 0.8)
BG_furni_box01.bmp (0.5075, 0.245)
BG_furni_box02.bmp (0.455, 0.795)
BG_furni_box12.bmp (0.46875, 0.855)
BG_furni_box03.bmp (0.37625, 0.748333)
BG_furni_pallet01.bmp (0.91375, 0.535)
BG_furni_pallet01.bmp (-0.03125, -0.00333333)
BG_furni_box05.bmp (0.01625, -0.0983333)
BG_furni_box07.bmp (0.70625, 0.5)
BG_furni_box07.bmp (0.6375, 0.501667)
BG_furni_box06.bmp (0.6475, 0.481667)
BG_furni_box04.bmp (0.2125, 0.471667)
BG_furni_box04.bmp (0.2125, 0.541667)
BG_furni_box10.bmp (0.22, 0.43)
BG_furni_pallet01.bmp (0.95875, 0.801667)
BG_furni_box01.bmp (0.96, 0.795)
BG_furni_pallet01.bmp (-0.08375, 0.535)
BG_furni_parcel3.bmp (0.0125, 0.595)
BG_furni_parcel1.bmp (0.00875, 0.475)
BG_furni_box12.bmp (-0.01375, 0.541667)
BG_furni_shelf4.bmp (0.81625, 0.025)
BG_furni_shelf4.bmp (0.18625, 0.293333)
BG_furni_pallet6.bmp (0.45625, 0.545)
BG_furni_box05.bmp (0.91, -0.108333)
BG_furni_box04.bmp (0.81375, -0.0533333)
BG_furni_parcel4.bmp (0.88375, -0.118333)
BG_furni_parcel2.bmp (0.8525, -0.04)
BG_furni_box09.bmp (0.505, 0.488333)
BG_furni_box13.bmp (0.47375, 0.546667)
BG_furni_parcel1.bmp (0.52125, 0.523333)
BG_furni_box11.bmp (0.11125, 0.288333)
BG_furni_box10.bmp (0.1125, 0.22)
BG_furni_box12.bmp (0.25, 0.258333)
BG_furni_box04.bmp (0.18125, 0.22)
BG_furni_box11.bmp (0.26125, 0.211667)
BG_furni_box12.bmp (0.165, 0.301667)
BG_furni_box08.bmp (0.13, 0.175)
BG_furni_pallet6.bmp (0.665, 0.815)
BG_furni_box03.bmp (0.67125, 0.783333)
BG_furni_box02.bmp (0.75625, 0.796667)
BG_furni_box12.bmp (0.725, 0.83)
BG_furni_pallet6.bmp (0.7675, 0.281667)
BG_furni_pallet6.bmp (0.04125, 0.815)
BG_furni_pallet6.bmp (-0.1275, 0.815)
BG_furni_pulley.bmp (0.09, 0.73)
BG_furni_colorpot03.bmp (0.065, 0.851667)
BG_furni_colorpot02.bmp (0.1325, 0.81)
BG_furni_box04.bmp (0.70625, 0.526667)
BG_furni_box04.bmp (0.6325, 0.526667)
BG_furni_colorpot01.bmp (0.75875, 0.883333)
BG_furni_puddle_01.bmp (0.0975, 0.621667)
BG_furni_puddle_02.bmp (0.39375, 0.69)
BG_furni_puddle_02.bmp (0.64125, 0.29)
BG_furni_puddle_01.bmp (0.79625, 0.22)
BG_furni_puddle_01.bmp (0.445, 0.155)
BG_furni_puddle_02.bmp (0.09375, 0.156667)
BG_furni_puddle_02.bmp (0.89375, 0.423333)
BG_furni_puddle_01.bmp (0.245, 0.755)
-------------LOADED LEVEL furni-------------
BG_furni_puddle_02.bmp (0.545, 0.761667)
BG_furni_puddle_02.bmp (0.09375, 0.36)
BG_furni_puddle_01.bmp (0.74625, 0.158333)
BG_furni_wall1.bmp (-0.0725, -0.203333)
BG_furni_pallet6.bmp (-0.02125, 0.813333)
BG_furni_pulley.bmp (0.03625, 0.738333)
BG_furni_parcel1.bmp (0.09875, 0.645)
BG_furni_box03.bmp (-0.0225, 0.918333)
BG_furni_palm.bmp (-0.0225, 0.518333)
BG_furni_box02.bmp (0.215, 0.746667)
BG_furni_box03.bmp (0.14875, 0.726667)
BG_furni_box12.bmp (0.1925, 0.795)
BG_furni_pallet05.bmp (0.115, 0.62)
BG_furni_box04.bmp (0.27, 0.541667)
BG_furni_box01.bmp (0.20625, 0.555)
BG_furni_box05.bmp (0.35625, 0.45)
BG_furni_box11.bmp (0.335, 0.538333)
BG_furni_box01.bmp (0.46625, 0.553333)
BG_furni_pallet01.bmp (0.665, 0.601667)
BG_furni_shelf6.bmp (0.515, -0.025)
BG_furni_shelf4.bmp (0.47375, 0.343333)
BG_furni_shelf2.bmp (0.57125, -0.21)
BG_furni_parcel4.bmp (0.58375, 0.0366667)
BG_furni_box13.bmp (0.58875, 0.131667)
BG_furni_pallet6.bmp (0.4675, 0.278333)
BG_furni_box01.bmp (0.6925, -0.04)
BG_furni_box01.bmp (0.51875, 0.573333)
BG_furni_box02.bmp (0.49375, 0.545)
BG_furni_box10.bmp (0.6125, 0.525)
BG_furni_box14.bmp (0.5925, 0.613333)
BG_furni_box12.bmp (0.575, 0.551667)
BG_furni_shelf1.bmp (0.8275, -0.325)
BG_furni_colorpot03.bmp (0.81875, 0.02)
BG_furni_colorpot02.bmp (0.78375, -0.0116667)
BG_furni_box12.bmp (0.77125, 0.00333333)
BG_furni_box04.bmp (0.45875, 0.458333)
BG_furni_box10.bmp (0.51625, 0.395)
